instance id,request id,model,input,output,arrival,end_time,latency,queuing_delay,TTFT,TPOT,ITL,npu_cache_hit,storage_cache_hit,prefix_cache_hit
0,74,meta-llama/Llama-3.1-70B,769,828,7148485874,8704754147,1556268273,19167134,89034157,25297139,"[22584614, 22584614, 23156098, 22548830, 22548830, 22548830, 22548830, 22548830, 22548830, 23764949, 22649814, 23901048, 47645460, 22654325, 22654325, 22654325, 22654325, 22654325, 22649814, 34299793, 22649814, 22649814, 22649814, 23120812, 22635730, 41444515, 72946380, 24934870, 22967011, 22967011, 22970221, 24085876, 22970221, 22970221, 22888790, 23601943, 22888790, 22888790, 22888790, 22888790, 22888790, 22888790, 22888790, 22888790, 22654325, 25160405, 22888790, 22888790, 44779113, 22967011, 22967011, 22967011, 22967011, 31804930, 23077746, 22970221, 22888790, 22888790]",0,0,0
0,90,meta-llama/Llama-3.1-70B,137,149,8437928393,8750822946,312894553,6548120,51327233,23778847,"[22967011, 22967011, 22967011, 22967011, 31804930, 23077746, 22970221, 22888790, 22888790, 22654325, 23414474]",0,0,0
0,16,meta-llama/Llama-3.1-70B,219,500,1658521879,8950693889,7292172010,13656118,43548804,25887940,"[21008913, 21008913, 28700077, 21110497, 22514480, 21110497, 22368837, 21197006, 21197006, 21197006, 22049530, 34797098, 47405617, 25457273, 21440799, 27396605, 21519026, 21519026, 21519026, 21519026, 21519026, 21519026, 22052053, 28785890, 21523565, 21523565, 23029726, 21565930, 21565930, 21565930, 22227195, 22585261, 21626700, 21626700, 21626700, 22594147, 45179239, 21760675, 21760675, 21760675, 21760675, 21760675, 21760675, 21760675, 21760675, 21760675, 21680517, 21680517, 21680517, 23199471, 21760675, 21760675, 21760675, 21760675, 21760675, 21760675, 21760675, 21680517, 21680517, 21680517, 21680517, 21680517, 21680517, 21693226, 91178679, 21681957, 21694746, 21694746, 21694746, 22125706, 26599157, 23372817, 21761555, 21761555, 21761555, 21761555, 82547372, 22999167, 21828674, 83361217, 22136320, 22136320, 22133280, 22133280, 22133280, 22133280, 22133280, 91630227, 27810146, 22284637, 23986064, 22325890, 44785819, 22404762, 30732926, 22418961, 22418961, 23372202, 25089213, 22478399, 22478399, 22478399, 22428236, 22428236, 22428236, 22428236, 22418961, 22418961, 22418961, 22330690, 22330690, 22330690, 22330690, 22330690, 58679103, 22404762, 22404762, 22404762, 22404762, 42008889, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22888018, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 25071632, 22404762, 22404762, 22404762, 36600097, 22404762, 22325890, 22325890, 22284637, 22284637, 22345324, 22345324, 22345324, 22345324, 22345324, 22993930, 35329972, 67082381, 70011850, 38968753, 22566607, 22566607, 22566607, 22566607, 23151166, 22478399, 23258884, 22566607, 69831965, 45636973, 34356791, 22547710, 22547710, 22547710, 22547710, 22547710, 58203067, 22647414, 22581998, 22581998, 22581998, 22581998, 22547710, 22547710, 22584614, 22566607, 22566607, 22567087, 22567087, 22567087, 22567087, 22428476, 22415201, 22415201, 22989758, 22428476, 22428476, 22428476, 22428476, 22428476, 23036418, 29915172, 22585654, 22585654, 22585654, 22585654, 22566607, 22566607, 45675430, 22584614, 22584614, 22584614, 22584614, 69867023, 22584614, 22584614, 23156098, 22548830, 22548830, 22548830, 22548830, 22548830, 22548830, 23764949, 22649814, 23901048, 47645460, 22654325, 22654325, 22654325, 22654325, 22654325, 22649814, 34299793, 22649814, 22649814, 22649814, 23120812, 22635730, 41444515, 72946380, 24934870, 22967011, 22967011, 22970221, 24085876, 22970221, 22970221, 22888790, 23601943, 22888790, 22888790, 22888790, 22888790, 22888790, 22888790, 22888790, 22888790, 22654325, 25160405, 22888790, 22888790, 44779113, 22967011, 22967011, 22967011, 22967011, 31804930, 23077746, 22970221, 22888790, 22888790, 22654325, 23414474, 22654325, 22654325, 85895923, 22888790, 22888790, 22888790]",0,0,0
0,33,meta-llama/Llama-3.1-70B,34,278,2833725503,9349509280,6515783777,17385647,40585118,26646908,"[21760675, 21760675, 21760675, 21760675, 21760675, 21760675, 21760675, 21680517, 21680517, 21680517, 21680517, 21680517, 21680517, 21693226, 91178679, 21681957, 21694746, 21694746, 21694746, 22125706, 26599157, 23372817, 21761555, 21761555, 21761555, 21761555, 82547372, 22999167, 21828674, 83361217, 22136320, 22136320, 22133280, 22133280, 22133280, 22133280, 22133280, 91630227, 27810146, 22284637, 23986064, 22325890, 44785819, 22404762, 30732926, 22418961, 22418961, 23372202, 25089213, 22478399, 22478399, 22478399, 22428236, 22428236, 22428236, 22428236, 22418961, 22418961, 22418961, 22330690, 22330690, 22330690, 22330690, 22330690, 58679103, 22404762, 22404762, 22404762, 22404762, 42008889, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22888018, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 25071632, 22404762, 22404762, 22404762, 36600097, 22404762, 22325890, 22325890, 22284637, 22284637, 22345324, 22345324, 22345324, 22345324, 22345324, 22993930, 35329972, 67082381, 70011850, 38968753, 22566607, 22566607, 22566607, 22566607, 23151166, 22478399, 23258884, 22566607, 69831965, 45636973, 34356791, 22547710, 22547710, 22547710, 22547710, 22547710, 58203067, 22647414, 22581998, 22581998, 22581998, 22581998, 22547710, 22547710, 22584614, 22566607, 22566607, 22567087, 22567087, 22567087, 22567087, 22428476, 22415201, 22415201, 22989758, 22428476, 22428476, 22428476, 22428476, 22428476, 23036418, 29915172, 22585654, 22585654, 22585654, 22585654, 22566607, 22566607, 45675430, 22584614, 22584614, 22584614, 22584614, 69867023, 22584614, 22584614, 23156098, 22548830, 22548830, 22548830, 22548830, 22548830, 22548830, 23764949, 22649814, 23901048, 47645460, 22654325, 22654325, 22654325, 22654325, 22654325, 22649814, 34299793, 22649814, 22649814, 22649814, 23120812, 22635730, 41444515, 72946380, 24934870, 22967011, 22967011, 22970221, 24085876, 22970221, 22970221, 22888790, 23601943, 22888790, 22888790, 22888790, 22888790, 22888790, 22888790, 22888790, 22888790, 22654325, 25160405, 22888790, 22888790, 44779113, 22967011, 22967011, 22967011, 22967011, 31804930, 23077746, 22970221, 22888790, 22888790, 22654325, 23414474, 22654325, 22654325, 85895923, 22888790, 22888790, 22888790, 25993346, 22888790, 22888790, 23789828, 22970221, 22970221, 23805875, 22967011, 108504802, 32497194, 23179771, 23179771, 23179771]",0,0,0
0,38,meta-llama/Llama-3.1-70B,969,1204,3497903286,9766243372,6268340086,17597162,100144534,26359810,"[22999167, 21828674, 83361217, 22136320, 22136320, 22133280, 22133280, 22133280, 22133280, 22133280, 91630227, 27810146, 22284637, 23986064, 22325890, 44785819, 22404762, 30732926, 22418961, 22418961, 23372202, 25089213, 22478399, 22478399, 22478399, 22428236, 22428236, 22428236, 22428236, 22418961, 22418961, 22418961, 22330690, 22330690, 22330690, 22330690, 22330690, 58679103, 22404762, 22404762, 22404762, 22404762, 42008889, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22888018, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 25071632, 22404762, 22404762, 22404762, 36600097, 22404762, 22325890, 22325890, 22284637, 22284637, 22345324, 22345324, 22345324, 22345324, 22345324, 22993930, 35329972, 67082381, 70011850, 38968753, 22566607, 22566607, 22566607, 22566607, 23151166, 22478399, 23258884, 22566607, 69831965, 45636973, 34356791, 22547710, 22547710, 22547710, 22547710, 22547710, 58203067, 22647414, 22581998, 22581998, 22581998, 22581998, 22547710, 22547710, 22584614, 22566607, 22566607, 22567087, 22567087, 22567087, 22567087, 22428476, 22415201, 22415201, 22989758, 22428476, 22428476, 22428476, 22428476, 22428476, 23036418, 29915172, 22585654, 22585654, 22585654, 22585654, 22566607, 22566607, 45675430, 22584614, 22584614, 22584614, 22584614, 69867023, 22584614, 22584614, 23156098, 22548830, 22548830, 22548830, 22548830, 22548830, 22548830, 23764949, 22649814, 23901048, 47645460, 22654325, 22654325, 22654325, 22654325, 22654325, 22649814, 34299793, 22649814, 22649814, 22649814, 23120812, 22635730, 41444515, 72946380, 24934870, 22967011, 22967011, 22970221, 24085876, 22970221, 22970221, 22888790, 23601943, 22888790, 22888790, 22888790, 22888790, 22888790, 22888790, 22888790, 22888790, 22654325, 25160405, 22888790, 22888790, 44779113, 22967011, 22967011, 22967011, 22967011, 31804930, 23077746, 22970221, 22888790, 22888790, 22654325, 23414474, 22654325, 22654325, 85895923, 22888790, 22888790, 22888790, 25993346, 22888790, 22888790, 23789828, 22970221, 22970221, 23805875, 22967011, 108504802, 32497194, 23179771, 23179771, 23179771, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894]",0,0,0
0,41,meta-llama/Llama-3.1-70B,340,572,3637282315,9766243372,6128961057,5593346,88954563,26147214,"[22136320, 22136320, 22133280, 22133280, 22133280, 22133280, 22133280, 91630227, 27810146, 22284637, 23986064, 22325890, 44785819, 22404762, 30732926, 22418961, 22418961, 23372202, 25089213, 22478399, 22478399, 22478399, 22428236, 22428236, 22428236, 22428236, 22418961, 22418961, 22418961, 22330690, 22330690, 22330690, 22330690, 22330690, 58679103, 22404762, 22404762, 22404762, 22404762, 42008889, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22888018, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 25071632, 22404762, 22404762, 22404762, 36600097, 22404762, 22325890, 22325890, 22284637, 22284637, 22345324, 22345324, 22345324, 22345324, 22345324, 22993930, 35329972, 67082381, 70011850, 38968753, 22566607, 22566607, 22566607, 22566607, 23151166, 22478399, 23258884, 22566607, 69831965, 45636973, 34356791, 22547710, 22547710, 22547710, 22547710, 22547710, 58203067, 22647414, 22581998, 22581998, 22581998, 22581998, 22547710, 22547710, 22584614, 22566607, 22566607, 22567087, 22567087, 22567087, 22567087, 22428476, 22415201, 22415201, 22989758, 22428476, 22428476, 22428476, 22428476, 22428476, 23036418, 29915172, 22585654, 22585654, 22585654, 22585654, 22566607, 22566607, 45675430, 22584614, 22584614, 22584614, 22584614, 69867023, 22584614, 22584614, 23156098, 22548830, 22548830, 22548830, 22548830, 22548830, 22548830, 23764949, 22649814, 23901048, 47645460, 22654325, 22654325, 22654325, 22654325, 22654325, 22649814, 34299793, 22649814, 22649814, 22649814, 23120812, 22635730, 41444515, 72946380, 24934870, 22967011, 22967011, 22970221, 24085876, 22970221, 22970221, 22888790, 23601943, 22888790, 22888790, 22888790, 22888790, 22888790, 22888790, 22888790, 22888790, 22654325, 25160405, 22888790, 22888790, 44779113, 22967011, 22967011, 22967011, 22967011, 31804930, 23077746, 22970221, 22888790, 22888790, 22654325, 23414474, 22654325, 22654325, 85895923, 22888790, 22888790, 22888790, 25993346, 22888790, 22888790, 23789828, 22970221, 22970221, 23805875, 22967011, 108504802, 32497194, 23179771, 23179771, 23179771, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894]",0,0,0
0,55,meta-llama/Llama-3.1-70B,13,169,5580001184,9766243372,4186242188,7886784,30880714,26808783,"[35329972, 67082381, 70011850, 38968753, 22566607, 22566607, 22566607, 22566607, 23151166, 22478399, 23258884, 22566607, 69831965, 45636973, 34356791, 22547710, 22547710, 22547710, 22547710, 22547710, 58203067, 22647414, 22581998, 22581998, 22581998, 22581998, 22547710, 22547710, 22584614, 22566607, 22566607, 22567087, 22567087, 22567087, 22567087, 22428476, 22415201, 22415201, 22989758, 22428476, 22428476, 22428476, 22428476, 22428476, 23036418, 29915172, 22585654, 22585654, 22585654, 22585654, 22566607, 22566607, 45675430, 22584614, 22584614, 22584614, 22584614, 69867023, 22584614, 22584614, 23156098, 22548830, 22548830, 22548830, 22548830, 22548830, 22548830, 23764949, 22649814, 23901048, 47645460, 22654325, 22654325, 22654325, 22654325, 22654325, 22649814, 34299793, 22649814, 22649814, 22649814, 23120812, 22635730, 41444515, 72946380, 24934870, 22967011, 22967011, 22970221, 24085876, 22970221, 22970221, 22888790, 23601943, 22888790, 22888790, 22888790, 22888790, 22888790, 22888790, 22888790, 22888790, 22654325, 25160405, 22888790, 22888790, 44779113, 22967011, 22967011, 22967011, 22967011, 31804930, 23077746, 22970221, 22888790, 22888790, 22654325, 23414474, 22654325, 22654325, 85895923, 22888790, 22888790, 22888790, 25993346, 22888790, 22888790, 23789828, 22970221, 22970221, 23805875, 22967011, 108504802, 32497194, 23179771, 23179771, 23179771, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894]",0,0,0
0,54,meta-llama/Llama-3.1-70B,314,507,5325057647,10363469118,5038411471,2877788,39477885,26036112,"[22404762, 22325890, 22325890, 22284637, 22284637, 22345324, 22345324, 22345324, 22345324, 22345324, 22993930, 35329972, 67082381, 70011850, 38968753, 22566607, 22566607, 22566607, 22566607, 23151166, 22478399, 23258884, 22566607, 69831965, 45636973, 34356791, 22547710, 22547710, 22547710, 22547710, 22547710, 58203067, 22647414, 22581998, 22581998, 22581998, 22581998, 22547710, 22547710, 22584614, 22566607, 22566607, 22567087, 22567087, 22567087, 22567087, 22428476, 22415201, 22415201, 22989758, 22428476, 22428476, 22428476, 22428476, 22428476, 23036418, 29915172, 22585654, 22585654, 22585654, 22585654, 22566607, 22566607, 45675430, 22584614, 22584614, 22584614, 22584614, 69867023, 22584614, 22584614, 23156098, 22548830, 22548830, 22548830, 22548830, 22548830, 22548830, 23764949, 22649814, 23901048, 47645460, 22654325, 22654325, 22654325, 22654325, 22654325, 22649814, 34299793, 22649814, 22649814, 22649814, 23120812, 22635730, 41444515, 72946380, 24934870, 22967011, 22967011, 22970221, 24085876, 22970221, 22970221, 22888790, 23601943, 22888790, 22888790, 22888790, 22888790, 22888790, 22888790, 22888790, 22888790, 22654325, 25160405, 22888790, 22888790, 44779113, 22967011, 22967011, 22967011, 22967011, 31804930, 23077746, 22970221, 22888790, 22888790, 22654325, 23414474, 22654325, 22654325, 85895923, 22888790, 22888790, 22888790, 25993346, 22888790, 22888790, 23789828, 22970221, 22970221, 23805875, 22967011, 108504802, 32497194, 23179771, 23179771, 23179771, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221]",0,0,0
0,45,meta-llama/Llama-3.1-70B,43,293,4019395331,10432135488,6412740157,3505597,27491661,25643568,"[22325890, 44785819, 22404762, 30732926, 22418961, 22418961, 23372202, 25089213, 22478399, 22478399, 22478399, 22428236, 22428236, 22428236, 22428236, 22418961, 22418961, 22418961, 22330690, 22330690, 22330690, 22330690, 22330690, 58679103, 22404762, 22404762, 22404762, 22404762, 42008889, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22888018, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 25071632, 22404762, 22404762, 22404762, 36600097, 22404762, 22325890, 22325890, 22284637, 22284637, 22345324, 22345324, 22345324, 22345324, 22345324, 22993930, 35329972, 67082381, 70011850, 38968753, 22566607, 22566607, 22566607, 22566607, 23151166, 22478399, 23258884, 22566607, 69831965, 45636973, 34356791, 22547710, 22547710, 22547710, 22547710, 22547710, 58203067, 22647414, 22581998, 22581998, 22581998, 22581998, 22547710, 22547710, 22584614, 22566607, 22566607, 22567087, 22567087, 22567087, 22567087, 22428476, 22415201, 22415201, 22989758, 22428476, 22428476, 22428476, 22428476, 22428476, 23036418, 29915172, 22585654, 22585654, 22585654, 22585654, 22566607, 22566607, 45675430, 22584614, 22584614, 22584614, 22584614, 69867023, 22584614, 22584614, 23156098, 22548830, 22548830, 22548830, 22548830, 22548830, 22548830, 23764949, 22649814, 23901048, 47645460, 22654325, 22654325, 22654325, 22654325, 22654325, 22649814, 34299793, 22649814, 22649814, 22649814, 23120812, 22635730, 41444515, 72946380, 24934870, 22967011, 22967011, 22970221, 24085876, 22970221, 22970221, 22888790, 23601943, 22888790, 22888790, 22888790, 22888790, 22888790, 22888790, 22888790, 22888790, 22654325, 25160405, 22888790, 22888790, 44779113, 22967011, 22967011, 22967011, 22967011, 31804930, 23077746, 22970221, 22888790, 22888790, 22654325, 23414474, 22654325, 22654325, 85895923, 22888790, 22888790, 22888790, 25993346, 22888790, 22888790, 23789828, 22970221, 22970221, 23805875, 22967011, 108504802, 32497194, 23179771, 23179771, 23179771, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22888790, 22888790, 22888790]",0,0,0
0,92,meta-llama/Llama-3.1-70B,8,76,8705880302,10454789813,1748909511,21528170,44942644,25432341,"[22654325, 22654325, 85895923, 22888790, 22888790, 22888790, 25993346, 22888790, 22888790, 23789828, 22970221, 22970221, 23805875, 22967011, 108504802, 32497194, 23179771, 23179771, 23179771, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22888790, 22888790, 22888790, 22654325]",0,0,0
0,22,meta-llama/Llama-3.1-70B,503,835,1968102757,10522698683,8554595926,12227786,59633403,25664539,"[25457273, 21440799, 27396605, 21519026, 21519026, 21519026, 21519026, 21519026, 21519026, 22052053, 28785890, 21523565, 21523565, 23029726, 21565930, 21565930, 21565930, 22227195, 22585261, 21626700, 21626700, 21626700, 22594147, 45179239, 21760675, 21760675, 21760675, 21760675, 21760675, 21760675, 21760675, 21760675, 21760675, 21680517, 21680517, 21680517, 23199471, 21760675, 21760675, 21760675, 21760675, 21760675, 21760675, 21760675, 21680517, 21680517, 21680517, 21680517, 21680517, 21680517, 21693226, 91178679, 21681957, 21694746, 21694746, 21694746, 22125706, 26599157, 23372817, 21761555, 21761555, 21761555, 21761555, 82547372, 22999167, 21828674, 83361217, 22136320, 22136320, 22133280, 22133280, 22133280, 22133280, 22133280, 91630227, 27810146, 22284637, 23986064, 22325890, 44785819, 22404762, 30732926, 22418961, 22418961, 23372202, 25089213, 22478399, 22478399, 22478399, 22428236, 22428236, 22428236, 22428236, 22418961, 22418961, 22418961, 22330690, 22330690, 22330690, 22330690, 22330690, 58679103, 22404762, 22404762, 22404762, 22404762, 42008889, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22888018, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 25071632, 22404762, 22404762, 22404762, 36600097, 22404762, 22325890, 22325890, 22284637, 22284637, 22345324, 22345324, 22345324, 22345324, 22345324, 22993930, 35329972, 67082381, 70011850, 38968753, 22566607, 22566607, 22566607, 22566607, 23151166, 22478399, 23258884, 22566607, 69831965, 45636973, 34356791, 22547710, 22547710, 22547710, 22547710, 22547710, 58203067, 22647414, 22581998, 22581998, 22581998, 22581998, 22547710, 22547710, 22584614, 22566607, 22566607, 22567087, 22567087, 22567087, 22567087, 22428476, 22415201, 22415201, 22989758, 22428476, 22428476, 22428476, 22428476, 22428476, 23036418, 29915172, 22585654, 22585654, 22585654, 22585654, 22566607, 22566607, 45675430, 22584614, 22584614, 22584614, 22584614, 69867023, 22584614, 22584614, 23156098, 22548830, 22548830, 22548830, 22548830, 22548830, 22548830, 23764949, 22649814, 23901048, 47645460, 22654325, 22654325, 22654325, 22654325, 22654325, 22649814, 34299793, 22649814, 22649814, 22649814, 23120812, 22635730, 41444515, 72946380, 24934870, 22967011, 22967011, 22970221, 24085876, 22970221, 22970221, 22888790, 23601943, 22888790, 22888790, 22888790, 22888790, 22888790, 22888790, 22888790, 22888790, 22654325, 25160405, 22888790, 22888790, 44779113, 22967011, 22967011, 22967011, 22967011, 31804930, 23077746, 22970221, 22888790, 22888790, 22654325, 23414474, 22654325, 22654325, 85895923, 22888790, 22888790, 22888790, 25993346, 22888790, 22888790, 23789828, 22970221, 22970221, 23805875, 22967011, 108504802, 32497194, 23179771, 23179771, 23179771, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22888790, 22888790, 22888790, 22654325, 22635730, 22635730, 22637410]",0,0,0
0,75,meta-llama/Llama-3.1-70B,8,137,7279052164,10545348497,3266296333,3637095,26793193,25308618,"[22548830, 22548830, 22548830, 22548830, 22548830, 22548830, 23764949, 22649814, 23901048, 47645460, 22654325, 22654325, 22654325, 22654325, 22654325, 22649814, 34299793, 22649814, 22649814, 22649814, 23120812, 22635730, 41444515, 72946380, 24934870, 22967011, 22967011, 22970221, 24085876, 22970221, 22970221, 22888790, 23601943, 22888790, 22888790, 22888790, 22888790, 22888790, 22888790, 22888790, 22888790, 22654325, 25160405, 22888790, 22888790, 44779113, 22967011, 22967011, 22967011, 22967011, 31804930, 23077746, 22970221, 22888790, 22888790, 22654325, 23414474, 22654325, 22654325, 85895923, 22888790, 22888790, 22888790, 25993346, 22888790, 22888790, 23789828, 22970221, 22970221, 23805875, 22967011, 108504802, 32497194, 23179771, 23179771, 23179771, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22888790, 22888790, 22888790, 22654325, 22635730, 22635730, 22637410, 22649814]",0,0,0
0,14,meta-llama/Llama-3.1-70B,299,648,1601985365,10567931455,8965946090,5452429,38916871,25652382,"[31275761, 29892686, 21008913, 21008913, 28700077, 21110497, 22514480, 21110497, 22368837, 21197006, 21197006, 21197006, 22049530, 34797098, 47405617, 25457273, 21440799, 27396605, 21519026, 21519026, 21519026, 21519026, 21519026, 21519026, 22052053, 28785890, 21523565, 21523565, 23029726, 21565930, 21565930, 21565930, 22227195, 22585261, 21626700, 21626700, 21626700, 22594147, 45179239, 21760675, 21760675, 21760675, 21760675, 21760675, 21760675, 21760675, 21760675, 21760675, 21680517, 21680517, 21680517, 23199471, 21760675, 21760675, 21760675, 21760675, 21760675, 21760675, 21760675, 21680517, 21680517, 21680517, 21680517, 21680517, 21680517, 21693226, 91178679, 21681957, 21694746, 21694746, 21694746, 22125706, 26599157, 23372817, 21761555, 21761555, 21761555, 21761555, 82547372, 22999167, 21828674, 83361217, 22136320, 22136320, 22133280, 22133280, 22133280, 22133280, 22133280, 91630227, 27810146, 22284637, 23986064, 22325890, 44785819, 22404762, 30732926, 22418961, 22418961, 23372202, 25089213, 22478399, 22478399, 22478399, 22428236, 22428236, 22428236, 22428236, 22418961, 22418961, 22418961, 22330690, 22330690, 22330690, 22330690, 22330690, 58679103, 22404762, 22404762, 22404762, 22404762, 42008889, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22888018, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 22418961, 25071632, 22404762, 22404762, 22404762, 36600097, 22404762, 22325890, 22325890, 22284637, 22284637, 22345324, 22345324, 22345324, 22345324, 22345324, 22993930, 35329972, 67082381, 70011850, 38968753, 22566607, 22566607, 22566607, 22566607, 23151166, 22478399, 23258884, 22566607, 69831965, 45636973, 34356791, 22547710, 22547710, 22547710, 22547710, 22547710, 58203067, 22647414, 22581998, 22581998, 22581998, 22581998, 22547710, 22547710, 22584614, 22566607, 22566607, 22567087, 22567087, 22567087, 22567087, 22428476, 22415201, 22415201, 22989758, 22428476, 22428476, 22428476, 22428476, 22428476, 23036418, 29915172, 22585654, 22585654, 22585654, 22585654, 22566607, 22566607, 45675430, 22584614, 22584614, 22584614, 22584614, 69867023, 22584614, 22584614, 23156098, 22548830, 22548830, 22548830, 22548830, 22548830, 22548830, 23764949, 22649814, 23901048, 47645460, 22654325, 22654325, 22654325, 22654325, 22654325, 22649814, 34299793, 22649814, 22649814, 22649814, 23120812, 22635730, 41444515, 72946380, 24934870, 22967011, 22967011, 22970221, 24085876, 22970221, 22970221, 22888790, 23601943, 22888790, 22888790, 22888790, 22888790, 22888790, 22888790, 22888790, 22888790, 22654325, 25160405, 22888790, 22888790, 44779113, 22967011, 22967011, 22967011, 22967011, 31804930, 23077746, 22970221, 22888790, 22888790, 22654325, 23414474, 22654325, 22654325, 85895923, 22888790, 22888790, 22888790, 25993346, 22888790, 22888790, 23789828, 22970221, 22970221, 23805875, 22967011, 108504802, 32497194, 23179771, 23179771, 23179771, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 23151894, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22970221, 22888790, 22888790, 22888790, 22654325, 22635730, 22635730, 22637410, 22649814, 22582958]",0,0,0
